0,1,2,3,4,5,6,7,8,9
84.67644550296554,53.54508642138953,21.071474494032742,84.51822114088023,82.50151081897556,85.02966876991229,56.856577459549705,41.867731762664235,65.84464822138592,86.18083004534003
83.2408944601787,53.63410036552177,26.610965314824952,82.97504900457707,78.69407118022873,93.14091932686499,58.09768022566372,48.2008441555928,77.96229694790617,86.2160779137409
84.88086700613258,54.612464163072964,27.690765544315287,84.53570903156195,79.90094575145379,98.23507187427454,58.641412567580716,49.059675641890784,74.08462807886241,86.08782512790832
83.77323528961966,53.75153907626878,31.279991951090686,77.37293100949088,83.92398612458764,96.1680014356051,55.202307776342614,45.10610844668377,70.21111382429424,82.26552892533033
83.75525664265544,55.45240048562728,25.375144911604107,79.82265127180426,76.44671941997113,95.98344484377539,55.582130056937345,53.529265812362716,66.45540143349005,79.49197933632912
77.25126136818558,60.806815755797004,24.023580880678036,79.7388056245172,81.86767384171527,107.4387718332412,51.58751841660488,48.73205209197668,61.24137357980785,77.77230045310966
74.68268105340447,57.02517198174004,9.076228249932809,73.73245406600168,82.32258007237577,103.21613381817001,51.08204469512739,51.62849579289311,58.121159691499265,74.52712904003963
71.99563176573774,65.73747531612995,7.413142794881674,72.90526674071758,86.9453774336321,99.38277696106323,54.496134228732004,47.23347869725643,60.578568823332624,80.40553233669917
67.64029267058311,60.45250010903511,5.9390000932869444,67.37701269212792,93.99156287183429,99.92599484488647,63.37799007075479,42.127639005895404,66.40687641940241,83.99495223074373
77.55899128342446,59.654058569140176,10.619263431074215,65.82904985406788,91.33967256653276,94.62652223493147,54.07299172265011,49.03285169465758,80.02254742704842,87.91225829939968
75.80989859647134,56.523416505329806,10.443920976931299,58.65546017562932,85.75513953212241,81.92547302041731,57.16902696879124,46.05584638130527,77.8676953755315,82.98093923150692
82.04403513719174,61.49061185455209,11.76867636981514,59.627988255526596,88.24394329883968,86.74534248887666,53.06567445486228,47.33042253497303,84.33189827189335,78.10611120385467
80.02395095595686,65.66705090318953,19.809572534669766,60.496730648462446,80.61307464734013,94.30652835944146,46.59962235162342,42.66560061655455,83.4548003052657,87.11246743405351
87.6981014141176,69.8278771660881,23.01185479852521,59.63264159434687,72.95143594759084,90.2277567260243,45.92803113127511,52.22714260184284,79.11102354036075,83.69013372136574
92.70881142160593,66.7812851704431,13.902072734829837,61.06423555404645,68.40098441034446,88.92285140865646,56.468129281922764,42.69845408662587,86.31203053755186,89.8430721562682
91.14487261668887,63.211911035657174,11.282996670940866,58.81483804043816,70.02440079315659,88.84129249632964,65.61118280333352,47.70741244126546,87.62066994766026,92.98483640572529
96.13294955888698,55.5610723501942,6.912749359286157,45.415247558940536,70.90570974144394,86.2576720450574,68.06790237618361,44.57342925756966,88.94050325178911,94.8281959055236
96.16069659451071,64.80389533206711,16.49885537125677,50.24012428980987,76.38315207815893,82.27086945288745,70.0763103938946,40.81323887543851,81.94953803842826,86.39271052977409
96.14934812408082,49.78846929716943,17.816850371576127,45.81879052976105,77.66225254860925,79.5903700443688,69.038792458758,43.45057062590285,84.81618747719567,85.33719336593464
95.93075448851253,43.11094636023952,17.50567722532822,55.74114030895096,75.85154962849123,82.27232665809508,60.5679036546842,43.73709714808759,91.63868062046087,88.68865316689026
91.58743718068965,39.164457590659836,25.740528271134274,48.23840072673647,74.37041826910213,88.21680518661185,61.75834380216632,49.39767515310212,86.9783853077733,82.55154945921201
97.9696764796741,37.28631114767555,29.20367054169328,43.48541956936356,80.21893914942589,90.62220192535347,57.03820628007135,46.59006267594708,87.31928264634375,89.43966061232663
97.5603422454346,35.99538166257278,26.323158970981527,34.666072570584305,76.8906245747208,88.58469662496913,52.15905416968346,54.6418001838494,88.32380663273337,89.08218294324297
100.47729552555079,36.31701305227907,23.715138301126633,26.407538267307075,81.39205729120265,84.17730697894801,48.68215294008591,55.09649044779077,79.72391936473437,81.7947304870767
103.20451071079256,37.27722137920608,34.712692957209455,30.93693303538299,75.59274823053747,89.9711667554447,42.9253445530248,52.389963538678685,78.71008295298223,84.40987713760167
102.38305451713838,33.42044564395171,37.50387474738776,31.53018487545372,71.48539054188853,87.7574892961832,51.55146882389948,61.68242510513539,84.68208015156914,89.53692392039547
100.21442216528638,34.064653667535985,47.63675504400328,27.798887942631325,74.91840129050462,90.27657720285313,45.173971171879934,63.89995428855365,83.781687080872,83.66109379985606
99.90782871080638,33.51613706359463,46.25701298404055,25.374673365012633,65.46998787036128,90.55014094913959,42.4212024667276,59.57213578435774,85.25385225823148,84.81674212117632
95.39262846670711,26.83528139913765,41.70144304451427,23.057950479186186,68.76758873364723,85.52133478746487,43.9516328129249,60.45449346368785,92.76943661767079,91.00107208427464
88.38585405526317,35.87739342626807,45.67623597879984,15.544480231326846,64.54939571186169,85.69932896936292,35.382965846493946,55.62166966836439,94.9655537643083,88.04033982181237
85.34348996636356,35.99423330763602,36.2953146464739,19.55928185151519,56.8408041193901,91.72651258240981,34.59689428597716,54.75746293050787,97.16201953521235,92.86736000789537
81.4624817390013,42.23311266069099,24.178651866470037,14.544974095449554,50.62165367385456,74.97048360218616,37.06783410255322,61.07005119889316,96.27158116318,91.53755260428238
79.49123065174241,48.711787120111175,17.998566931635555,16.29206517008064,52.59494424414368,72.70184919279957,35.86031100288667,70.19269031713429,94.53113430362971,87.9478739911676
79.8698290322076,47.99805073166903,4.588676701468557,16.197918983276928,44.42768965985407,71.84418900266154,30.79766284544415,68.01760716293913,95.1802942058313,94.39965635126286
74.94889083104297,54.30812305632785,8.367883190575853,18.477157828039818,45.1821758457423,64.72496825640779,32.640503527468546,66.77353497355179,95.43619809383489,89.0072211964472
68.47791530023287,47.94609959668418,7.537725927413812,16.46238593047046,47.05245450088177,62.329112563825845,32.06889543924961,62.48376030287487,94.50289895978392,86.10050161139704
73.22191346158162,44.09243470934773,11.232316427231058,11.619719976259205,49.942847471617206,61.99042987179448,33.81823566100252,66.393725179719,90.1214574093956,94.53874796723721
71.59555794209012,44.577706696091674,8.032038937862609,7.064514565299451,58.82085093411764,53.70586580501542,32.21549599274054,65.81473196527377,82.67586104250378,92.92352314093934
69.27834018473513,41.1033174623086,2.888061273914923,10.988593256144233,66.6528111430183,51.71625031910429,34.09524886152771,65.83484131152353,76.73937079800227,96.7360290143283
66.73825083157193,41.34104685798822,2.4503799627567733,11.64647670229302,70.54859904453247,50.65429292544303,31.763741257753548,58.60616402785321,87.01398473157127,95.64096792054211
74.85963937051335,48.861895773901566,7.082130135183339,13.800374015593139,62.81069504627256,44.082098879769276,28.307551005800704,63.70057097002067,87.28863159970052,91.47009916892878
79.01529092912934,47.79898358869167,4.709678253239544,13.40807373338885,65.70152973671131,46.5352211498133,28.799390279436597,54.735053907866295,81.68056467104387,86.11655340619842
80.51029963098186,35.93264775679788,9.363637960251618,16.117213047445823,69.27403199054805,42.24432728449397,25.001780238810973,46.89859401814441,77.7573164810478,82.11960178520526
76.08809530932248,31.809814312445187,9.445389196594654,20.03391633403615,66.34332612962379,38.47377643004354,25.511406055265535,44.4700866837944,89.2754585591994,83.90862160570889
77.85517325884017,32.718085980788146,4.6414902881237365,19.388631224562552,55.59865644613547,34.46495040448995,23.160041488247654,47.431113499543514,90.41686901368868,80.31385362037874
78.77730019709401,30.662914379225388,-1.7633188896369694,9.96497649817521,56.10136537896172,28.052975578248763,13.718745512655866,42.147654712314456,87.39855679851985,71.30451110735027
82.52528024034655,34.19286843118169,2.198843134865319,10.648565038426561,58.29922935487069,29.31507323388161,10.305503801184294,45.593401334932004,79.20716264608345,65.3401103669023
71.77809037232903,34.16936289932683,2.172566946708769,10.180084562767242,55.314534730991404,26.01744491812488,10.831416151852718,46.79199835359753,89.33144377464264,63.51920749804749
70.8783319991692,46.71600257897899,-2.637908276632277,1.8055519372383841,53.14407466278558,29.590439336170782,13.912048715151238,47.8818935216369,85.21797559895789,58.95454780167692
66.81300855032478,42.5506596180705,5.235101914941433,-7.682228785271028,51.03154326730531,30.354658288334868,13.660981065409384,52.5298785006617,89.65519765842002,60.57059083161503
67.66516297443904,36.203495759462186,5.240263571158162,-0.9427183804044228,57.23212216051919,31.02576639134072,15.316096552209835,45.171573702134,96.93663416241924,61.177156424313814
66.83709833296912,37.12507700988434,14.044305419683017,-3.3297957833312046,60.01447783486711,38.99995405018839,19.278501300069724,48.537016990003345,95.21690732040481,66.62806715706938
62.75031887300937,40.95921151356301,4.007695610275363,-9.189635740439272,53.96167883402933,38.921733532013,21.779855584537206,55.22299795542955,91.73287904105302,71.53607402630692
68.86725230442748,33.87492054703181,-2.6205572958873935,-6.917310246238764,52.76312147894485,37.724087296108124,18.549736380024882,49.013399630381976,93.78184564885338,70.35791256276325
64.8453342556195,41.61741137780624,-5.859632231870213,3.6279439038177568,60.60440613816377,39.2799551162457,23.75377717522887,51.96336083479835,92.43920147711106,72.31169041445217
63.13073942985912,49.16442096264718,-3.61156075167076,2.5478732808894473,58.00753047616417,39.31982611986662,27.383521751273896,62.43859855240179,91.04248566904563,74.22514118827245
62.28430696889443,42.11195434805856,6.8696259787736516,-7.989226659228443,60.54682429969606,42.056407192900544,26.532253624095297,69.27610600887435,93.89432930315785,77.32262170728997
68.58023429862186,43.62306402911293,9.734081007546232,-11.317891124939333,64.02132787890801,40.92083912421433,35.51806246387288,71.63297194567399,90.24269597751854,76.00807414173717
71.89326804872701,44.364532585020584,10.255091666054554,-20.087283108148334,57.167573866538646,40.06124183547312,42.345047455397555,78.5010086376784,90.27167240839925,75.20325846070766
74.51254677190427,45.100125642680744,11.75369464323415,-33.64707919846056,52.19207235629975,36.9360951745154,48.09553991689385,88.0827872177384,89.34623091747333,74.61745310041957
77.90032396469186,50.11681968497203,12.004094908863783,-32.395676440246326,52.2674761437811,43.9774446255846,52.55160863944402,79.0061856735588,88.56895052944631,83.02264461166736
82.60151440333216,54.51712606483098,20.917033546013293,-27.41397962723993,54.73693975755535,44.88243912599987,58.345647597034386,81.15755631818055,79.08787093036621,89.36966431898688
79.23586805440043,67.91268079149219,21.14685836702084,-27.74814687144542,51.18790222339959,42.08035522122627,63.95738074548336,76.85722684743988,69.18361371603639,90.19574694189318
72.21157556154049,62.96306787158083,30.629055623304257,-33.39063476934413,55.31009301946082,38.649329357213816,60.286195548045825,73.02405017654826,66.29443264284832,83.86871998246022
68.36503940007005,60.831699661817055,28.25474358733094,-26.906520667824058,52.21560298641389,30.93866842918867,64.8820337832775,75.82675031420128,73.74394137331721,92.10100994928183
67.46820694070487,62.77473172849774,23.159015150155085,-25.142972425873843,47.8410742896761,39.69562638805243,67.18318487494649,82.27652855379297,65.39815819028533,87.24179884937006
75.44545531598675,66.1002787641853,19.129463377408864,-27.66281981607814,47.604248173511856,41.857833291185045,69.73043499509562,83.6210933946943,53.12854716475345,81.8496471169934
76.45229203541442,72.51314241711609,18.933957394258094,-33.75104366138646,52.578359510212515,48.14687156877319,66.8467519179887,82.47612397626058,45.91435321810167,77.4881173128235
78.82112640364575,76.0522628096756,20.820430304550005,-24.847507535699545,47.702465743839895,50.77255741915865,74.4257173522378,77.51447292533597,46.36576813468795,72.30738807340623
69.88687134397554,72.97515087761731,18.629184888854777,-18.541656136148198,52.79971647120222,50.67697031646775,72.86814056104515,74.72571292604665,44.09826279821434,73.01146557739115
71.51198054056216,67.82616039942744,29.09981824354542,-22.100009939724757,50.11098830158691,50.672301516074775,69.82395722592919,69.71674137953552,43.15980735498904,66.12709882341886
73.00033409452783,73.64903005944205,38.462524097485996,-25.70705960249103,54.57284452828685,61.763613284436104,56.54447013883586,74.28073420087873,45.1307978582711,69.49005027877901
72.83757579695303,74.00824872142003,37.2223248489791,-35.22548465320797,49.641803444546674,65.39700408387904,57.534077374711664,76.1645716186948,46.793197731342154,63.20539536916042
71.0009210842977,72.9435534586118,31.776694682661887,-33.59807758580307,56.52672076757896,72.62425730346864,56.55030005338937,74.80357641399587,47.33522306623204,61.00948787888171
75.07036132911394,70.21310754863492,42.52538167341443,-20.868972381573833,52.42869512533462,68.46794074902266,56.568969858390425,79.72136147661502,47.28288412194864,55.79880088662762
74.5437400806733,71.72598243596008,39.50157712530559,-22.401980571053784,48.774741446166054,71.01969667135012,52.83134350000029,85.35207498343242,48.62456878354215,59.71704108452204
72.27826766163797,74.54745669286457,44.102214502245985,-23.58997849422682,45.95404092666605,66.08739687772642,48.12116508165097,85.08219641693721,55.07756928480821,49.29699090436286
66.17683607515222,58.60380377761755,50.774381379571054,-31.135787836583553,34.62544728512074,62.24840598225282,46.96109998276313,80.62165819122363,50.64977666975314,51.34768684191479
65.51655147860573,57.078789332229135,51.99094757806974,-26.557739993075508,40.00556023355763,60.19181735939792,44.22127391480822,78.06264750952606,50.18847795988369,53.65988518647373
59.0008626663425,49.951691944233204,55.869293536673815,-30.199171600840376,40.34056659341578,56.677673293672925,48.98544511311326,73.98129394052427,51.220751004336066,66.55192168036353
62.333748519524306,52.577368153344494,55.81697600300761,-31.704417686816672,45.11729057704057,55.71275920376221,58.91439688824954,80.58000680416534,52.34260356947547,68.54613415778759
76.39732148982525,54.90436087859905,62.96041153496667,-28.318556682894073,37.9799149732838,55.65127418580941,62.86812837823875,92.5337835553675,55.43355720786131,71.49894422077826
77.33216645394874,48.321311881902545,55.92882300704943,-24.828550788316793,39.06178564886964,49.535785506248764,57.45430888244869,86.94130025949345,50.59247851526816,72.87475642994701
79.4774211176418,56.23764012166117,50.40340448709043,-30.59170344723834,42.52991206379322,47.420365131865616,63.415245418869944,94.8109255135769,47.142019218714104,82.42288158519413
87.56536140345825,53.56828427742342,50.888122728935976,-26.983188796592483,36.785060720927525,46.65892714709843,64.79443687417468,100.82135702002121,50.40403195960651,89.31076469355962
89.17455844304929,61.18923622711689,56.95293879339782,-27.700206095855258,44.26582908101034,53.200720521428394,61.93721503702087,102.06270528069327,44.64881005697243,85.47277283858709
88.31596592118285,57.95899704171909,59.63361029460644,-22.252900285960173,47.83491995771365,49.54172706235803,72.59934573896103,105.0575367457786,46.17329941302043,90.24579353325575
92.73551840992383,57.5443298732277,53.79057548164583,-28.099931726438868,58.18960475121111,48.76035772587034,81.2832789128594,107.02903708104016,55.55024429046382,89.98236378932903
93.13674152000443,60.23781685414958,55.34647590337238,-24.518027440507467,64.30623941975546,55.16880336932097,81.61286541774686,106.85287218234036,58.123355446395905,91.83611525998451
93.91392511880743,59.39309290152801,54.08081496690085,-27.807283732871383,60.013589024491736,45.06253948553391,84.80244374020937,98.39165786416305,54.37428055850459,91.05470117905203
92.63416257964613,58.985297417135826,62.1687733781049,-31.671542283372812,66.42730505018176,55.365077004575845,76.82720885548476,87.76541212605308,47.814770330495506,92.36347491386006
90.98780590115622,57.581479620884004,61.418311376798165,-25.6408433275283,63.97945769619599,53.862473857368435,66.3764516882232,85.23048740254532,41.362843780606354,93.82457933219294
93.64682680487296,57.27780083453084,58.93383711542196,-29.00807771875276,60.79234725326245,49.685877732678115,63.57348107290933,92.34049913601132,38.44113299967425,100.75542256650111
88.51436113996088,56.09519811352417,61.12833263085178,-23.50749437193334,59.8108332024175,43.47282560981937,59.31639256369937,101.18015328254045,41.088976972082534,98.0535885731176
77.08089628235228,57.42273396044943,60.60178218335937,-27.834742977769473,50.13446234539236,42.204508218625826,69.00591366846203,100.63998161619362,40.076249895197,102.37917440534048
81.28289745846335,47.6724624892242,67.68416168060278,-29.2333694516351,40.334664826659335,40.017096482494544,70.65677583673293,103.86312867426881,39.298141666423405,94.5890606814058
78.73670775250764,42.82089975904648,65.4092466871798,-24.992725535566525,44.86419853752653,37.26128976083612,75.97147366392883,112.40563652899854,47.279413535267786,83.76951103795827
75.8961866543665,48.041861741007054,68.9744740138466,-19.95529818726592,53.0521640718263,43.09653298219959,76.92860120904224,120.92104937354745,52.4931294510941,79.62844896647381
73.7186650835273,54.18247617034234,67.14485216608975,-19.49365129507001,53.878390529793975,39.59697673915016,62.450040640109485,129.74395248487255,36.60900119561518,72.7094996132086
64.60046869217948,55.050603258198194,71.07020433316654,-21.287638668939355,41.985161741089975,40.27846732999035,61.787731547437126,122.65849451982925,39.63092922441948,63.41771984196687
63.65297783304661,60.66061087706395,75.27068336113001,-20.593354770595,44.729099595410624,45.513926363017895,54.770660025916094,115.2975850544796,45.0734625568298,57.15170088388516
72.7517207246698,58.75586860699615,75.45678925867749,-23.10161252429411,46.216305910496736,50.16229210686864,42.91357047663056,115.8815032298621,39.36697929549423,60.25630848095155
71.46764510635711,65.57354085181659,71.56121447260873,-18.904670091699124,38.22833774530289,41.6678488897685,45.41201651128739,115.71386933488792,26.17719745324326,61.99467912213203
76.50770381483021,64.5698841610273,66.52698184128691,-22.10756494408446,28.622445397889127,48.91277460790415,46.03066624117912,113.45714763743428,25.042191804885018,59.303187292393886
78.7415830508772,61.83146130503177,64.61143345858132,-15.68726724492825,33.618849094748995,47.747377541935016,39.85863077312892,117.10088876247531,18.320798674386573,64.12670858231165
76.68720179509104,56.387756223574726,68.95901927640155,-18.679383610825234,30.111819858418496,46.46931729428982,47.78004894545476,107.62499187715791,13.56453714719186,68.28044006322237
77.73543184160488,49.68721670177629,70.09502117103776,-10.832219063896728,27.601214276032657,52.34247661163717,44.09756170761625,109.86573603709185,16.994769842839037,65.49479901697053
73.96473285654365,48.506448009708365,75.13534311657952,-3.9331551726844083,26.13498884138248,50.57745427340854,49.03472281075162,103.43554409582333,30.07938303098903,67.59992002200188
71.6915526672164,55.241889228333775,70.34802674319596,2.7338566865984273,35.771937194437534,53.7817355217175,46.38479576639387,95.9498657476216,35.15279075998505,73.2104501836049
73.25507268847751,56.905154289626154,63.31324118293321,1.9176218292951581,42.31064893656597,59.17667237639988,48.75038619241747,88.36047018376264,36.53086838216993,78.69780125522674
74.12125025907756,60.3169670597974,61.57034334972909,4.283854781416643,26.114753662101815,61.865014939058696,57.836619279223875,91.35009456186619,39.70559142183827,73.85835433968612
77.67698067475743,55.330341274307834,61.20315273517676,1.1059348841845953,25.111056274187828,63.70472875093859,43.79150665608552,78.75709592592418,34.50912532397724,64.92970352529794
73.1602511497701,54.86830161210419,62.740991657879704,7.851644899980249,27.835065643088857,64.44835870194002,39.974518196484205,80.09685023423091,33.66005168164245,59.20764994356885
70.05653387116114,56.40057084701051,66.47037760561311,11.412832188799603,35.9511750272177,58.75802926067461,37.456783886484494,80.86669437491096,35.14527225483034,62.57401511030786
68.63965083413541,57.59821682833542,71.22703850307789,16.37925265963323,35.16380678409999,54.40466447563227,49.82223691528997,93.58413052683403,39.689764504852704,63.753543475430035
80.94291444470024,51.864754708631864,78.07955303215385,14.352516313992973,39.27947726021147,51.694302640687404,56.681715998824394,90.16400819900689,49.59767647083569,70.20693975595846
76.85758596166897,55.220029086363056,80.37063398256977,20.153917834676882,38.80136330791689,49.443229527180605,63.31149140088225,88.333488606906,49.85432916045424,64.70860424140521
75.15887824532005,49.52895774826864,83.46753714048936,15.796557191534632,39.69502211253279,51.352580845391735,62.587478893009376,93.48265261893094,47.16474183312771,62.546545853205274
77.22787629435784,48.92324754623158,86.20266099551914,15.814709331662637,26.006488792722163,64.31463942478018,56.84268287550315,94.28572869199853,55.099813870081654,66.17284532389617
76.60794848898634,45.77918769222744,87.37278098527429,20.632047005861004,29.972410771803588,74.63335848229801,59.17481674969717,95.29927605249405,53.50933904280116,65.32020227497867
71.51484456596286,50.19297094919631,93.63755795762496,19.066468253525937,31.24044158161571,68.60452670969019,63.20717868446296,96.72685651422897,58.48998120238789,63.194184604756714
76.58896735868652,47.989609650484525,84.38646916147594,14.878694199910436,20.715225378900932,71.31935992500402,57.102957436403884,97.16871535125395,56.032984181816545,63.89396000297872
69.71885792189116,51.31619406071797,85.13459820139066,15.427600523379402,20.18915714779848,71.82237160869009,50.51308044289537,96.31272203882598,56.05161749860748,73.66489444081554
63.32334188126272,51.07893970441672,95.64084848278762,20.757022656994895,27.379513463169864,72.86361417521493,55.554074390528235,99.68113654957243,53.08327659772494,71.68295087977042
65.07613066810198,48.986552438231946,94.51502983914231,25.730807401810182,23.645209881738822,78.5343198554637,51.81722622468683,100.21610152260831,47.345109565051885,77.80311233247397
54.10411244992341,43.52588365305676,82.07491365407853,32.022170466199505,24.393562703875013,78.49703829933756,54.8316320357136,97.69895911748037,45.72971396314525,88.19402027308733
50.4017539649634,38.331095608799956,88.7941518728084,35.32210254448718,27.083587396366774,70.220289739473,59.61333150222338,95.80655685873275,51.97088606452471,90.7748078521848
52.316887156387246,37.421012664642014,94.86206850198042,33.64140356913929,33.17796155986578,77.28161936303245,54.04233619771895,90.83805905584438,55.89677882098366,91.1932557245978
41.57935421404986,43.66329442523968,84.81776199601555,40.02393948374753,34.64462213500611,76.56282158878776,51.874022518838046,89.45073392532437,45.638902510170176,101.68019687780324
33.68392299373139,50.77827679393008,82.649538318344,44.53850493200358,37.35183274232133,84.4367367261654,47.498785700506886,79.27642606649881,40.442801180973845,105.66573598777512
35.003653379393874,63.62119964889785,89.06231431382874,46.61125858419915,36.465093876461545,84.64726890756589,48.22022297595459,74.6621694174122,42.818925510116706,105.96500687377878
39.71524792669031,61.40706928221265,97.46643547688419,50.1808399676918,37.38279072640281,92.65001020434815,53.83018933234822,78.61191298212513,33.59854622087789,104.30144232837705
30.285130730379116,65.41188335211368,101.16956137881525,53.17336810916139,30.58250720919152,89.57373384966478,51.807265139596396,75.1528053200299,32.07687588829593,101.93797713171912
28.386049094548714,60.92968024010207,99.88312099820732,60.0351238151923,31.39913049298486,87.2496155390348,42.729848978482586,73.59729618625592,32.44794527426194,109.09701321831469
25.978303668502775,68.59522135420181,101.44682744164689,55.65605345486374,38.092589301524605,95.2541390150824,45.91040214326481,64.24218066885442,31.30776005308095,109.3841967422347
32.4816540949933,67.51429530109446,104.89034219476285,60.52363231438731,30.30364668295885,99.1201676837621,54.41495068307989,65.5972426741927,32.778608744455504,109.90870758026783
34.410584467079524,58.20244945927815,105.15979251681185,65.87317143093892,34.85869933435071,97.8557632655406,57.343969369203535,74.4769979881753,32.032791867446164,112.69128178831697
33.77589672967308,56.385024674695366,99.58399400494615,65.77867639289268,34.762553435971256,95.09521828613357,58.35207316752587,74.85643057912976,26.428259250568964,128.09280972735294
31.89761713400528,61.73068369669037,96.65785798931434,56.39010864055323,37.56474573624139,109.20691774446703,68.10892778728939,73.28271764709073,31.178629976543093,122.62745475755857
31.42948206379012,54.16530402528576,98.77626291602832,55.543713374672706,44.25803387923932,111.33092137007512,72.61431160549834,68.58684217737616,28.081020323645916,122.8911007894346
27.00161200124748,46.49270103222137,100.03141258695635,48.85993107474451,42.647109116891485,110.12082663384476,69.44704320948453,65.54417213911853,22.774262617782497,120.74054700222031
33.41446982391158,50.384550221987375,107.68206499661912,56.898893455453646,41.14093737427459,109.18120274187277,67.74928287937941,73.05134152912534,28.438870341704988,116.5086237085742
19.92969784813452,45.78257693491722,115.94123158802515,64.84312631764453,50.87767755045711,111.87445474538993,71.92190568289784,69.62815308695687,28.977065611213735,115.9902128196387
22.493330964700764,59.47758830351777,107.74779046005979,61.124181868080576,51.00680015664737,114.7238233227295,68.38522698895048,75.68618219583799,24.68750339354972,118.93931898301356
21.134448350740186,56.00914969102258,105.47032052530899,56.71470724848214,47.93001742531433,120.05062312476629,74.21090305589519,65.18452365714363,21.834061283139878,110.36333557408327
23.44180244965184,54.04963411934047,107.64803517161793,57.25778912489142,50.82928266949849,124.68906702965535,68.97744604217719,63.06694573777801,14.709096532688466,103.87227237205732
27.102642327389777,48.06301717592282,104.85246165680354,51.4834471009754,42.90696373293001,120.12341503909282,60.3922534436894,56.1976939791121,17.284977840247326,106.19359930560906
30.105973078088937,47.55582943761191,99.7114315202985,45.489608748371175,39.00551221053783,127.09906839169427,64.59597556221996,45.66951738548533,23.039113590804718,108.50689536547237
22.428843375989537,56.94306447081646,102.62493692627896,41.306222298488045,43.7501418926342,121.6778316086416,67.94955927929385,51.10798660599271,18.794138682084654,114.39221885069813
23.55697501142391,54.43115448249665,103.42569534807434,52.52053518174806,40.18797410185822,114.91648208177446,65.87633970088396,54.1624850597735,27.684053030975974,115.39859128136365
10.562404810390639,54.731480782639736,106.38724409385749,53.74050923477957,44.13342247860317,110.80014691769328,66.86261102732622,48.91774196532525,23.960457936999656,113.17344573259626
10.715604185786512,58.58417771857795,100.29852391630828,52.82532526906561,47.78575880036569,103.92463153894909,70.39289312622353,45.56260920006297,30.973911150734516,112.92998229892768
6.073419002273116,61.912561551046664,104.50241715637934,58.93206861467289,40.31672880104151,95.68580938436534,68.22126879011279,42.60213495568319,33.75861891592699,112.4912537630065
12.238659901087129,63.236008449661846,104.46459540520142,50.49045574142179,33.08458413656198,105.7375316963396,74.39124637930487,44.54422083710653,33.995130367108814,109.4484390274522
20.21369402403666,65.8117878208075,98.25514197241883,49.965812026276446,30.424478821310576,106.44377108070958,79.010968740376,48.627983478383584,26.82586710915608,119.7640641007578
18.559571913192027,58.425838109275276,101.58597011815408,48.14038477751816,34.57159381653071,103.7677647076354,76.49499574734534,49.729395809542915,32.18411123526623,115.57949821022311
22.324782069382103,55.42387137484631,95.25884800969736,46.46298396982532,25.570101418678966,104.43074167586953,72.49035701379289,49.409986024394414,36.41821183739633,119.57462552287396
